"Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2","intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp"
0.1414021402597427,3.460359334945679,0.1815010905265808,39.0,3.0,234.0,3.468,934115831.0,934115831.0
0.1470253020524979,3.450342893600464,-0.06028061360120773,1.0,14.0,244.0,3.454,934115856.0,934115856.0
0.1572570353746414,3.449782133102417,0.6712660193443298,100.0,11.0,261.0,3.518,934115904.0,934115904.0
0.1602657437324524,3.47577714920044,-0.06073437258601189,1.0,14.0,264.0,3.48,934115911.0,934115911.0
0.1726947277784348,3.481188297271729,-0.06083909049630165,1.0,14.0,284.0,3.486,934115967.0,934115967.0
-0.7276329398155212,3.356925010681152,0.3005129992961884,4.0,5.0,34777.0,3.448,934211837.0,934211837.0
-0.7230708003044128,3.358521699905396,-0.05996646732091904,1.0,14.0,34785.0,3.436,934211857.0,934211857.0
-0.71695876121521,3.35574221611023,0.05989665910601616,5.0,1.0,34794.0,3.432,934211883.0,934211883.0
-0.7149152755737305,3.351903676986694,0.1796170026063919,5.0,3.0,34796.0,3.432,934211887.0,934211887.0
-0.7171564698219299,3.365290403366089,0.3010359406471252,4.0,5.0,34797.0,3.454,934211892.0,934211892.0
-0.7133594155311584,3.353214263916016,0.4209367036819458,4.0,7.0,34799.0,3.454,934211896.0,934211896.0
-0.711342990398407,3.361025333404541,-0.05996646732091904,1.0,14.0,34805.0,3.436,934211913.0,934211913.0
-0.7052406668663025,3.358224630355835,0.05989665910601616,5.0,1.0,34814.0,3.432,934211938.0,934211938.0
-0.7036203742027283,3.356333494186401,0.1797216683626175,5.0,3.0,34816.0,3.434,934211943.0,934211943.0
-0.7021373510360718,3.3521728515625,0.2996414303779602,5.0,5.0,34817.0,3.438,934211947.0,934211947.0
-0.7016502022743225,3.355684041976929,0.4209367036819458,4.0,7.0,34819.0,3.454,934211952.0,934211952.0
-0.7000136971473694,3.365445613861084,-0.06000137329101563,1.0,14.0,34825.0,3.438,934211968.0,934211968.0
-0.6913121938705444,3.352952718734741,0.05975703895092011,5.0,1.0,34835.0,3.424,934211993.0,934211993.0
-0.6913141012191772,3.358889818191528,0.1797216683626175,6.0,3.0,34837.0,3.434,934211998.0,934211998.0
-0.690247654914856,3.356675148010254,0.2998157441616058,5.0,5.0,34838.0,3.44,934212002.0,934212002.0
-0.6909428834915161,3.366011381149292,0.4219116568565369,4.0,7.0,34840.0,3.462,934212007.0,934212007.0
-0.6844736933708191,3.352314472198486,-0.05972213298082352,1.0,14.0,34846.0,3.422,934212023.0,934212023.0
-0.6788100600242615,3.351425647735596,0.05968723073601723,6.0,1.0,34855.0,3.42,934212049.0,934212049.0
-0.6803767681121826,3.365197896957398,0.1799310147762299,6.0,3.0,34857.0,3.438,934212053.0,934212053.0
-0.6785264611244202,3.359064102172852,0.2998157441616058,5.0,5.0,34858.0,3.44,934212058.0,934212058.0
-0.6756578087806702,3.350889444351196,0.4197180271148682,5.0,7.0,34860.0,3.444,934212062.0,934212062.0
-0.675913393497467,3.370368719100952,-0.06000137329101563,1.0,14.0,34866.0,3.438,934212078.0,934212078.0
