"Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2","intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp"
-0.3558275699615479,3.379798650741577,0.4172806441783905,2.0,7.0,35399.0,3.424,1464523170.0,1464523170.0
-0.3539427220821381,3.373203277587891,0.5371959805488586,0.0,9.0,35401.0,3.434,1464523174.0,1464523174.0
-0.3661165833473206,3.495101928710938,0.6830962300300598,1.0,11.0,35402.0,3.58,1464523179.0,1464523179.0
-0.3546723425388336,3.403046369552612,-0.05972213298082352,96.0,14.0,35405.0,3.422,1464523186.0,1464523186.0
-0.3495305776596069,3.405588626861572,0.05975703895092011,93.0,1.0,35414.0,3.424,1464523211.0,1464523211.0
-0.3481205999851227,3.403548002243042,0.179302990436554,83.0,3.0,35416.0,3.426,1464523216.0,1464523216.0
-0.3444530367851257,3.373507022857666,0.2966781556606293,5.0,5.0,35417.0,3.404,1464523220.0,1464523220.0
-0.3422191441059113,3.363246202468872,0.4150869846343994,4.0,7.0,35419.0,3.406,1464523225.0,1464523225.0
-0.3427548408508301,3.374358654022217,0.5371959805488586,0.0,9.0,35420.0,3.434,1464523229.0,1464523229.0
-0.3539141714572907,3.496358633041382,0.6830962300300598,1.0,11.0,35422.0,3.58,1464523234.0,1464523234.0
-0.34219029545784,3.398294687271118,-0.05961741879582405,91.0,14.0,35425.0,3.416,1464523241.0,1464523241.0
-0.3370490670204163,3.400818109512329,0.05965232476592064,87.0,1.0,35434.0,3.418,1464523266.0,1464523266.0
-0.3366304636001587,3.408717632293701,0.1795123368501663,83.0,3.0,35436.0,3.43,1464523271.0,1464523271.0
-0.3324797451496124,3.372706174850464,0.2965038418769836,4.0,5.0,35437.0,3.402,1464523276.0,1464523276.0
-0.3320295810699463,3.380224943161011,0.4170368909835815,6.0,7.0,35439.0,3.422,1464523280.0,1464523280.0
-0.3300000727176666,3.371660232543945,0.5365701913833618,0.0,9.0,35441.0,3.43,1464523285.0,1464523285.0
-0.3417074382305145,3.497572898864746,0.6830962300300598,1.0,11.0,35442.0,3.58,1464523289.0,1464523289.0
-0.3301325440406799,3.397478342056274,-0.05958251655101776,96.0,14.0,35445.0,3.414,1464523296.0,1464523296.0
-0.3253884613513947,3.39793586730957,0.05958251655101776,87.0,1.0,35453.0,3.414,1464523322.0,1464523322.0
-0.3257042765617371,3.413791656494141,0.1797216683626175,85.0,3.0,35455.0,3.434,1464523326.0,1464523326.0
-0.3207269608974457,3.367839813232422,0.2959809005260468,3.0,5.0,35456.0,3.396,1464523331.0,1464523331.0
-0.3189435005187988,3.361545324325562,0.4145995080471039,6.0,7.0,35458.0,3.402,1464523335.0,1464523335.0
-0.3201510310173035,3.380546569824219,0.5378217101097107,0.0,9.0,35459.0,3.438,1464523340.0,1464523340.0
-0.330107182264328,3.498686790466309,0.6830962300300598,1.0,11.0,35461.0,3.58,1464523345.0,1464523345.0
-0.3192378878593445,3.402536153793335,-0.05965232476592064,96.0,14.0,35464.0,3.418,1464523352.0,1464523352.0
-0.3135254681110382,3.399050951004028,0.05958251655101776,87.0,1.0,35473.0,3.414,1464523377.0,1464523377.0
-0.3136031925678253,3.41291880607605,0.1796170026063919,82.0,3.0,35475.0,3.432,1464523382.0,1464523382.0
-0.310242772102356,3.382827281951904,0.2972010970115662,3.0,5.0,35476.0,3.41,1464523386.0,1464523386.0
-0.3075687885284424,3.366591691970825,0.4150869846343994,5.0,7.0,35478.0,3.406,1464523391.0,1464523391.0
-0.3083487749099731,3.381643533706665,0.5378217101097107,0.0,9.0,35479.0,3.438,1464523395.0,1464523395.0
-0.3132750391960144,3.44898247718811,0.6731741428375244,1.0,11.0,35481.0,3.528,1464523400.0,1464523400.0
-0.3078984022140503,3.409604549407959,-0.05975703895092011,91.0,14.0,35484.0,3.424,1464523407.0,1464523407.0
-0.3014179468154907,3.404161214828491,0.05965232476592064,90.0,1.0,35494.0,3.418,1464523432.0,1464523432.0
-0.3003902435302734,3.406087160110474,0.1791983097791672,82.0,3.0,35496.0,3.424,1464523437.0,1464523437.0
-0.2983660697937012,3.389895915985107,0.2977240085601807,3.0,5.0,35497.0,3.416,1464523441.0,1464523441.0
-0.2955742478370667,3.371651411056519,0.415574461221695,6.0,7.0,35499.0,3.41,1464523446.0,1464523446.0
-0.2950183153152466,3.378866672515869,0.5371959805488586,0.0,9.0,35501.0,3.434,1464523451.0,1464523451.0
-0.2950544357299805,3.406725645065308,-0.05968723073601723,91.0,14.0,35505.0,3.42,1464523462.0,1464523462.0
-0.2898721992969513,3.409177541732788,0.05972213298082352,87.0,1.0,35514.0,3.422,1464523488.0,1464523488.0
-0.2888360023498535,3.411095142364502,0.1794076561927795,82.0,3.0,35516.0,3.428,1464523492.0,1464523492.0
-0.2855247557163239,3.379004955291748,0.2966781556606293,3.0,5.0,35517.0,3.404,1464523497.0,1464523497.0
-0.2839696407318115,3.374640703201294,0.4158182144165039,6.0,7.0,35519.0,3.412,1464523501.0,1464523501.0
-0.282562255859375,3.372002124786377,0.5359444618225098,0.0,9.0,35521.0,3.426,1464523506.0,1464523506.0
-0.282167375087738,3.395777940750122,-0.0594778023660183,91.0,14.0,35525.0,3.408,1464523517.0,1464523517.0
-0.2777513265609741,3.400154829025269,0.05954761058092117,82.0,1.0,35533.0,3.412,1464523543.0,1464523543.0
-0.27784663438797,3.416015625,0.1796170026063919,79.0,3.0,35535.0,3.432,1464523547.0,1464523547.0
-0.2738344967365265,3.373975515365601,0.2961552143096924,3.0,5.0,35536.0,3.398,1464523552.0,1464523552.0
-0.2727773785591126,3.375563859939575,0.4158182144165039,6.0,7.0,35538.0,3.412,1464523557.0,1464523557.0
-0.2716955840587616,3.376858472824097,0.5365701913833618,1.0,9.0,35540.0,3.43,1464523561.0,1464523561.0
-0.2716999351978302,3.406661748886108,-0.05965232476592064,100.0,14.0,35544.0,3.418,1464523573.0,1464523573.0
-0.2655691802501679,3.397116422653198,0.0594778023660183,82.0,1.0,35553.0,3.408,1464523598.0,1464523598.0
-0.2662307620048523,3.420947074890137,0.1798263490200043,82.0,3.0,35555.0,3.436,1464523603.0,1464523603.0
-0.2617469727993012,3.370938062667847,0.2958065867424011,3.0,5.0,35556.0,3.394,1464523607.0,1464523607.0
-0.2619107067584992,3.388370752334595,0.4172806441783905,5.0,7.0,35558.0,3.424,1464523612.0,1464523612.0
-0.2596034109592438,3.373847246170044,0.5359444618225098,0.0,9.0,35560.0,3.426,1464523617.0,1464523617.0
-0.2601108551025391,3.411577224731445,-0.05972213298082352,100.0,14.0,35564.0,3.422,1464523628.0,1464523628.0
-0.2540071904659271,3.402010917663574,0.05954761058092117,82.0,1.0,35573.0,3.412,1464523653.0,1464523653.0
-0.2544399499893189,3.415836095809937,0.1795123368501663,83.0,3.0,35574.0,3.43,1464523658.0,1464523658.0
